image,culture_id,maladie_id,etat_id
leaf spot535_.jpg,1,3,1
245maize_train_healthy.JPG,1,0,0
leaf spot947_.jpg,1,3,1
1024maize_train_leaf spot.JPG,1,3,1
streak virus882_.jpg,1,1,1
137maize_train_healthy.JPG,1,0,0
leaf blight909_.jpg,1,2,1
AUG_669566e3.jpg,1,0,0
leaf blight434_.jpg,1,2,1
leaf spot730_.jpg,1,3,1
AUG_a18a57fc.jpg,1,0,0
956maize_train_leaf blight.JPG,1,2,1
leaf spot810_.jpg,1,3,1
leaf blight874_.jpg,1,2,1
leaf blight755_.jpg,1,2,1
streak virus39_.jpg,1,1,1
385maize_valid_streak virus.JPG,1,1,1
AUG_c2cf2460.jpg,1,0,0
AUG_d180b6f6.jpg,1,0,0
702maize_train_streak virus.JPG,1,1,1
streak virus916_.jpg,1,1,1
AUG_4fd4e7b5.jpg,1,0,0
2193maize_train_leaf blight.JPG,1,2,1
leaf spot576_.jpg,1,3,1
293maize_train_streak virus.JPG,1,1,1
leaf blight386_.jpg,1,2,1
113maize_valid_healthy.JPG,1,0,0
leaf spot859_.jpg,1,3,1
leaf spot837_.jpg,1,3,1
AUG_611cf4a5.jpg,1,0,0
217maize_train_streak virus.JPG,1,1,1
AUG_a55a021b.jpg,1,0,0
317maize_train_streak virus.JPG,1,1,1
leaf spot900_.jpg,1,3,1
leaf blight188_.jpg,1,2,1
68maize_train_streak virus.JPG,1,1,1
leaf blight698_.jpg,1,2,1
2212maize_train_leaf blight.JPG,1,2,1
streak virus853_.jpg,1,1,1
348maize_valid_streak virus.JPG,1,1,1
291maize_train_streak virus.JPG,1,1,1
AUG_71822d4e.jpg,1,0,0
AUG_0b3adc3d.jpg,1,0,0
AUG_a03e0185.jpg,1,0,0
streak virus289_.jpg,1,1,1
339maize_valid_streak virus.JPG,1,1,1
streak virus801_.jpg,1,1,1
1012maize_train_leaf spot.JPG,1,3,1
949maize_valid_leaf blight.JPG,1,2,1
streak virus735_.jpg,1,1,1
streak virus692_.jpg,1,1,1
leaf spot526_.jpg,1,3,1
AUG_a3602ba1.jpg,1,0,0
AUG_37a375ed.jpg,1,0,0
2295maize_train_leaf blight.JPG,1,2,1
17maize_valid_leaf blight.JPG,1,2,1
563maize_valid_streak virus.JPG,1,1,1
leaf blight969_.jpg,1,2,1
streak virus787_.jpg,1,1,1
942maize_train_leaf blight.JPG,1,2,1
59maize_valid_streak virus.JPG,1,1,1
leaf blight771_.jpg,1,2,1
leaf blight818_.jpg,1,2,1
794maize_valid_streak virus.JPG,1,1,1
leaf spot418_.jpg,1,3,1
leaf spot481_.jpg,1,3,1
AUG_3eb09d63.jpg,1,0,0
leaf spot210_.jpg,1,3,1
leaf blight128_.jpg,1,2,1
streak virus656_.jpg,1,1,1
AUG_47fe4c12.jpg,1,0,0
streak virus727_.jpg,1,1,1
streak virus559_.jpg,1,1,1
streak virus381_.jpg,1,1,1
691maize_train_leaf blight.JPG,1,2,1
AUG_3638432e.jpg,1,0,0
healthy7_.jpg,1,0,0
723maize_valid_streak virus.JPG,1,1,1
835maize_valid_leaf blight.JPG,1,2,1
587maize_train_streak virus.JPG,1,1,1
leaf blight332_.jpg,1,2,1
AUG_231429d0.jpg,1,0,0
leaf spot293_.jpg,1,3,1
490maize_train_streak virus.JPG,1,1,1
47maize_train_healthy.JPG,1,0,0
leaf spot924_.jpg,1,3,1
streak virus873_.jpg,1,1,1
102maize_valid_streak virus.JPG,1,1,1
691maize_valid_streak virus.JPG,1,1,1
231maize_valid_leaf spot.JPG,1,3,1
AUG_a793dbb9.jpg,1,0,0
leaf spot367_.jpg,1,3,1
leaf blight184_.jpg,1,2,1
leaf spot101_.jpg,1,3,1
leaf spot71_.jpg,1,3,1
leaf blight29_.jpg,1,2,1
leaf spot660_.jpg,1,3,1
streak virus398_.jpg,1,1,1
leaf blight393_.jpg,1,2,1
AUG_74fe6c65.jpg,1,0,0
leaf spot1234_.jpg,1,3,1
272maize_valid_streak virus.JPG,1,1,1
healthy117_.jpg,1,0,0
leaf blight724_.jpg,1,2,1
leaf spot65_.jpg,1,3,1
leaf spot1189_.jpg,1,3,1
336maize_valid_streak virus.JPG,1,1,1
leaf spot512_.jpg,1,3,1
716maize_train_streak virus.JPG,1,1,1
leaf spot276_.jpg,1,3,1
leaf spot615_.jpg,1,3,1
304maize_train_streak virus.JPG,1,1,1
350maize_valid_streak virus.JPG,1,1,1
leaf blight479_.jpg,1,2,1
leaf blight637_.jpg,1,2,1
leaf blight73_.jpg,1,2,1
221maize_valid_streak virus.JPG,1,1,1
715maize_valid_leaf spot.JPG,1,3,1
660maize_valid_streak virus.JPG,1,1,1
streak virus861_.jpg,1,1,1
713maize_valid_streak virus.JPG,1,1,1
362maize_valid_leaf blight.JPG,1,2,1
485maize_valid_streak virus.JPG,1,1,1
leaf blight538_.jpg,1,2,1
202maize_valid_healthy.JPG,1,0,0
leaf spot277_.jpg,1,3,1
252maize_train_streak virus.JPG,1,1,1
446maize_valid_leaf blight.JPG,1,2,1
517maize_valid_leaf blight.JPG,1,2,1
streak virus550_.jpg,1,1,1
AUG_8128c96b.jpg,1,0,0
2308maize_train_leaf blight.JPG,1,2,1
562maize_valid_streak virus.JPG,1,1,1
AUG_1a1a7343.jpg,1,0,0
14maize_valid_leaf blight.JPG,1,2,1
473maize_train_streak virus.JPG,1,1,1
leaf spot755_.jpg,1,3,1
2109maize_train_leaf blight.JPG,1,2,1
leaf spot180_.jpg,1,3,1
710maize_train_streak virus.JPG,1,1,1
leaf blight210_.jpg,1,2,1
leaf blight117_.jpg,1,2,1
AUG_fb5a9cf6.jpg,1,0,0
leaf spot86_.jpg,1,3,1
leaf spot442_.jpg,1,3,1
605maize_train_streak virus.JPG,1,1,1
572maize_train_streak virus.JPG,1,1,1
AUG_993d4134.jpg,1,0,0
757maize_train_streak virus.JPG,1,1,1
streak virus58_.jpg,1,1,1
leaf blight331_.jpg,1,2,1
streak virus602_.jpg,1,1,1
AUG_28d63b96.jpg,1,0,0
659maize_valid_leaf spot.JPG,1,3,1
leaf spot1106_.jpg,1,3,1
684maize_valid_leaf blight.JPG,1,2,1
leaf spot1037_.jpg,1,3,1
leaf spot157_.jpg,1,3,1
streak virus897_.jpg,1,1,1
streak virus619_.jpg,1,1,1
288maize_train_streak virus.JPG,1,1,1
leaf blight514_.jpg,1,2,1
leaf spot1049_.jpg,1,3,1
leaf blight220_.jpg,1,2,1
leaf spot1028_.jpg,1,3,1
leaf spot451_.jpg,1,3,1
leaf blight111_.jpg,1,2,1
AUG_232b108f.jpg,1,0,0
leaf blight509_.jpg,1,2,1
leaf blight609_.jpg,1,2,1
leaf blight224_.jpg,1,2,1
leaf blight329_.jpg,1,2,1
29maize_valid_leaf spot.JPG,1,3,1
315maize_train_streak virus.JPG,1,1,1
AUG_e270a4bb.jpg,1,0,0
streak virus389_.jpg,1,1,1
leaf spot666_.jpg,1,3,1
1932maize_train_leaf spot.JPG,1,3,1
leaf blight661_.jpg,1,2,1
171maize_train_healthy.JPG,1,0,0
leaf blight719_.jpg,1,2,1
leaf spot1188_.jpg,1,3,1
leaf spot468_.jpg,1,3,1
AUG_73320ec2.jpg,1,0,0
AUG_25dd67a6.jpg,1,0,0
AUG_6ab40a3f.jpg,1,0,0
1226maize_valid_leaf spot.JPG,1,3,1
AUG_f5efc5ec.jpg,1,0,0
AUG_7b5010c1.jpg,1,0,0
886maize_valid_leaf blight.JPG,1,2,1
healthy143_.jpg,1,0,0
154maize_train_healthy.JPG,1,0,0
leaf spot1058_.jpg,1,3,1
healthy103_.jpg,1,0,0
streak virus694_.jpg,1,1,1
770maize_train_streak virus.JPG,1,1,1
2304maize_train_leaf blight.JPG,1,2,1
leaf spot431_.jpg,1,3,1
AUG_cc231a45.jpg,1,0,0
leaf spot1142_.jpg,1,3,1
leaf spot258_.jpg,1,3,1
streak virus488_.jpg,1,1,1
287maize_valid_leaf blight.JPG,1,2,1
streak virus331_.jpg,1,1,1
leaf blight690_.jpg,1,2,1
AUG_2d0b20c8.jpg,1,0,0
140maize_valid_leaf blight.JPG,1,2,1
leaf blight927_.jpg,1,2,1
858maize_valid_leaf blight.JPG,1,2,1
leaf blight498_.jpg,1,2,1
healthy47_.jpg,1,0,0
leaf spot679_.jpg,1,3,1
564maize_train_streak virus.JPG,1,1,1
AUG_523002ac.jpg,1,0,0
336maize_train_streak virus.JPG,1,1,1
562maize_train_streak virus.JPG,1,1,1
leaf spot765_.jpg,1,3,1
AUG_6b9009cf.jpg,1,0,0
healthy95_.jpg,1,0,0
80maize_train_streak virus.JPG,1,1,1
healthy15_.jpg,1,0,0
streak virus749_.jpg,1,1,1
streak virus732_.jpg,1,1,1
1075maize_valid_leaf spot.JPG,1,3,1
AUG_9d9279f8.jpg,1,0,0
leaf blight751_.jpg,1,2,1
723maize_train_streak virus.JPG,1,1,1
streak virus459_.jpg,1,1,1
AUG_9de9d282.jpg,1,0,0
leaf spot390_.jpg,1,3,1
595maize_valid_streak virus.JPG,1,1,1
383maize_valid_leaf spot.JPG,1,3,1
993maize_valid_streak virus.JPG,1,1,1
leaf spot288_.jpg,1,3,1
AUG_44bc3edd.jpg,1,0,0
leaf blight287_.jpg,1,2,1
leaf spot568_.jpg,1,3,1
leaf spot916_.jpg,1,3,1
687maize_valid_leaf blight.JPG,1,2,1
streak virus278_.jpg,1,1,1
AUG_8e16c923.jpg,1,0,0
streak virus198_.jpg,1,1,1
AUG_d3dd7171.jpg,1,0,0
243maize_train_healthy.JPG,1,0,0
leaf blight696_.jpg,1,2,1
AUG_aa931db5.jpg,1,0,0
streak virus500_.jpg,1,1,1
122maize_train_healthy.JPG,1,0,0
139maize_train_healthy.JPG,1,0,0
leaf blight890_.jpg,1,2,1
leaf spot507_.jpg,1,3,1
streak virus995_.jpg,1,1,1
32maize_valid_leaf spot.JPG,1,3,1
359maize_valid_streak virus.JPG,1,1,1
AUG_33411bdd.jpg,1,0,0
880maize_valid_leaf blight.JPG,1,2,1
leaf blight799_.jpg,1,2,1
655maize_train_leaf blight.JPG,1,2,1
streak virus832_.jpg,1,1,1
streak virus643_.jpg,1,1,1
AUG_fba907eb.jpg,1,0,0
leaf spot773_.jpg,1,3,1
leaf spot197_.jpg,1,3,1
leaf spot168_.jpg,1,3,1
healthy109_.jpg,1,0,0
streak virus962_.jpg,1,1,1
673maize_train_leaf blight.JPG,1,2,1
leaf spot1017_.jpg,1,3,1
362maize_valid_streak virus.JPG,1,1,1
leaf blight845_.jpg,1,2,1
AUG_3c52d568.jpg,1,0,0
AUG_b837c69a.jpg,1,0,0
leaf blight560_.jpg,1,2,1
AUG_e290df08.jpg,1,0,0
streak virus512_.jpg,1,1,1
leaf spot59_.jpg,1,3,1
18maize_valid_leaf blight.JPG,1,2,1
535maize_train_streak virus.JPG,1,1,1
194maize_valid_leaf spot.JPG,1,3,1
leaf blight941_.jpg,1,2,1
2185maize_train_leaf blight.JPG,1,2,1
AUG_55168cb8.jpg,1,0,0
leaf spot263_.jpg,1,3,1
streak virus45_.jpg,1,1,1
leaf blight506_.jpg,1,2,1
309maize_train_streak virus.JPG,1,1,1
leaf spot993_.jpg,1,3,1
leaf spot223_.jpg,1,3,1
streak virus342_.jpg,1,1,1
leaf spot1008_.jpg,1,3,1
69maize_train_healthy.JPG,1,0,0
AUG_4ed65391.jpg,1,0,0
streak virus875_.jpg,1,1,1
leaf blight567_.jpg,1,2,1
leaf spot655_.jpg,1,3,1
AUG_fc682df8.jpg,1,0,0
597maize_valid_streak virus.JPG,1,1,1
AUG_45b007fd.jpg,1,0,0
1257maize_valid_leaf spot.JPG,1,3,1
streak virus35_.jpg,1,1,1
AUG_28d05b33.jpg,1,0,0
758maize_train_streak virus.JPG,1,1,1
streak virus169_.jpg,1,1,1
1170maize_valid_leaf spot.JPG,1,3,1
AUG_61f62975.jpg,1,0,0
healthy39_.jpg,1,0,0
streak virus771_.jpg,1,1,1
leaf blight568_.jpg,1,2,1
leaf blight280_.jpg,1,2,1
leaf spot533_.jpg,1,3,1
leaf spot736_.jpg,1,3,1
AUG_9460ef20.jpg,1,0,0
311maize_train_leaf blight.JPG,1,2,1
streak virus580_.jpg,1,1,1
healthy71_.jpg,1,0,0
leaf spot1074_.jpg,1,3,1
661maize_valid_leaf spot.JPG,1,3,1
736maize_train_streak virus.JPG,1,1,1
leaf spot839_.jpg,1,3,1
28maize_valid_leaf blight.JPG,1,2,1
AUG_8534dc02.jpg,1,0,0
AUG_3fb3442c.jpg,1,0,0
leaf spot908_.jpg,1,3,1
566maize_train_streak virus.JPG,1,1,1
211maize_train_healthy.JPG,1,0,0
leaf spot1073_.jpg,1,3,1
653maize_train_leaf blight.JPG,1,2,1
leaf blight269_.jpg,1,2,1
94maize_valid_leaf blight.JPG,1,2,1
leaf blight886_.jpg,1,2,1
streak virus318_.jpg,1,1,1
leaf blight95_.jpg,1,2,1
leaf blight255_.jpg,1,2,1
170maize_train_leaf blight.JPG,1,2,1
leaf spot757_.jpg,1,3,1
streak virus395_.jpg,1,1,1
721maize_valid_streak virus.JPG,1,1,1
healthy75_.jpg,1,0,0
497maize_train_streak virus.JPG,1,1,1
AUG_3f2f76bd.jpg,1,0,0
streak virus642_.jpg,1,1,1
leaf blight429_.jpg,1,2,1
leaf spot731_.jpg,1,3,1
streak virus807_.jpg,1,1,1
leaf spot80_.jpg,1,3,1
leaf spot36_.jpg,1,3,1
AUG_e7e4eea3.jpg,1,0,0
AUG_5350f731.jpg,1,0,0
986maize_valid_streak virus.JPG,1,1,1
AUG_c749f9d3.jpg,1,0,0
leaf spot1122_.jpg,1,3,1
975maize_valid_streak virus.JPG,1,1,1
420maize_valid_leaf blight.JPG,1,2,1
leaf spot444_.jpg,1,3,1
leaf spot261_.jpg,1,3,1
217maize_train_healthy.JPG,1,0,0
528maize_train_streak virus.JPG,1,1,1
leaf blight381_.jpg,1,2,1
AUG_c24caf9c.jpg,1,0,0
592maize_train_streak virus.JPG,1,1,1
251maize_train_healthy.JPG,1,0,0
AUG_a069e784.jpg,1,0,0
57maize_train_healthy.JPG,1,0,0
leaf spot177_.jpg,1,3,1
leaf blight507_.jpg,1,2,1
streak virus702_.jpg,1,1,1
leaf blight298_.jpg,1,2,1
933maize_train_leaf blight.JPG,1,2,1
487maize_valid_streak virus.JPG,1,1,1
leaf spot701_.jpg,1,3,1
streak virus47_.jpg,1,1,1
streak virus778_.jpg,1,1,1
leaf blight670_.jpg,1,2,1
leaf spot1022_.jpg,1,3,1
AUG_ea085945.jpg,1,0,0
330maize_train_streak virus.JPG,1,1,1
leaf spot830_.jpg,1,3,1
leaf blight96_.jpg,1,2,1
AUG_bf07dca3.jpg,1,0,0
161maize_train_streak virus.JPG,1,1,1
AUG_6b355f1e.jpg,1,0,0
AUG_b9ea0caf.jpg,1,0,0
leaf spot779_.jpg,1,3,1
484maize_valid_streak virus.JPG,1,1,1
streak virus573_.jpg,1,1,1
AUG_afd86ad3.jpg,1,0,0
537maize_train_streak virus.JPG,1,1,1
leaf spot1121_.jpg,1,3,1
leaf blight543_.jpg,1,2,1
leaf spot1250_.jpg,1,3,1
leaf blight616_.jpg,1,2,1
leaf blight713_.jpg,1,2,1
leaf spot778_.jpg,1,3,1
healthy92_.jpg,1,0,0
leaf spot657_.jpg,1,3,1
321maize_train_leaf blight.JPG,1,2,1
leaf spot848_.jpg,1,3,1
400maize_valid_leaf spot.JPG,1,3,1
357maize_valid_leaf blight.JPG,1,2,1
healthy196_.jpg,1,0,0
leaf spot770_.jpg,1,3,1
85maize_valid_streak virus.JPG,1,1,1
2181maize_train_leaf blight.JPG,1,2,1
155maize_valid_streak virus.JPG,1,1,1
AUG_51e4e5a8.jpg,1,0,0
leaf spot946_.jpg,1,3,1
healthy37_.jpg,1,0,0
81maize_train_streak virus.JPG,1,1,1
172maize_valid_streak virus.JPG,1,1,1
streak virus950_.jpg,1,1,1
streak virus812_.jpg,1,1,1
streak virus557_.jpg,1,1,1
585maize_train_streak virus.JPG,1,1,1
712maize_train_streak virus.JPG,1,1,1
leaf spot1064_.jpg,1,3,1
leaf spot480_.jpg,1,3,1
261maize_valid_leaf spot.JPG,1,3,1
leaf spot817_.jpg,1,3,1
leaf blight576_.jpg,1,2,1
AUG_a8cf4772.jpg,1,0,0
leaf blight303_.jpg,1,2,1
AUG_d818e553.jpg,1,0,0
leaf spot1009_.jpg,1,3,1
leaf spot601_.jpg,1,3,1
leaf spot1020_.jpg,1,3,1
711maize_valid_leaf blight.JPG,1,2,1
2218maize_train_leaf blight.JPG,1,2,1
leaf blight319_.jpg,1,2,1
leaf blight535_.jpg,1,2,1
AUG_4c85c7c9.jpg,1,0,0
960maize_train_leaf blight.JPG,1,2,1
leaf spot554_.jpg,1,3,1
142maize_valid_streak virus.JPG,1,1,1
leaf blight634_.jpg,1,2,1
leaf spot505_.jpg,1,3,1
healthy173_.jpg,1,0,0
493maize_valid_streak virus.JPG,1,1,1
375maize_valid_streak virus.JPG,1,1,1
695maize_valid_streak virus.JPG,1,1,1
AUG_6225854b.jpg,1,0,0
7maize_train_leaf blight.JPG,1,2,1
68maize_valid_streak virus.JPG,1,1,1
AUG_4950bdc0.jpg,1,0,0
AUG_10f9f371.jpg,1,0,0
62maize_valid_streak virus.JPG,1,1,1
969maize_valid_streak virus.JPG,1,1,1
leaf spot1093_.jpg,1,3,1
1059maize_valid_leaf spot.JPG,1,3,1
leaf blight684_.jpg,1,2,1
leaf spot738_.jpg,1,3,1
289maize_valid_streak virus.JPG,1,1,1
leaf blight338_.jpg,1,2,1
664maize_valid_streak virus.JPG,1,1,1
leaf spot962_.jpg,1,3,1
AUG_bbcc6219.jpg,1,0,0
streak virus326_.jpg,1,1,1
streak virus146_.jpg,1,1,1
2305maize_train_leaf blight.JPG,1,2,1
836maize_valid_streak virus.JPG,1,1,1
436maize_valid_leaf spot.JPG,1,3,1
leaf blight113_.jpg,1,2,1
leaf spot1019_.jpg,1,3,1
670maize_valid_leaf blight.JPG,1,2,1
779maize_train_streak virus.JPG,1,1,1
187maize_train_leaf blight.JPG,1,2,1
leaf blight715_.jpg,1,2,1
leaf spot636_.jpg,1,3,1
31maize_train_healthy.JPG,1,0,0
healthy86_.jpg,1,0,0
streak virus915_.jpg,1,1,1
AUG_881505f8.jpg,1,0,0
leaf spot495_.jpg,1,3,1
streak virus449_.jpg,1,1,1
leaf blight7_.jpg,1,2,1
AUG_f9037648.jpg,1,0,0
leaf blight770_.jpg,1,2,1
276maize_valid_streak virus.JPG,1,1,1
streak virus827_.jpg,1,1,1
leaf spot759_.jpg,1,3,1
654maize_valid_leaf spot.JPG,1,3,1
226maize_train_healthy.JPG,1,0,0
leaf spot500_.jpg,1,3,1
leaf spot374_.jpg,1,3,1
leaf blight603_.jpg,1,2,1
995maize_valid_leaf blight.JPG,1,2,1
696maize_valid_streak virus.JPG,1,1,1
leaf blight127_.jpg,1,2,1
952maize_valid_leaf blight.JPG,1,2,1
leaf blight252_.jpg,1,2,1
leaf spot585_.jpg,1,3,1
110maize_train_healthy.JPG,1,0,0
leaf spot490_.jpg,1,3,1
AUG_ea30cc29.jpg,1,0,0
AUG_b91a3c99.jpg,1,0,0
9maize_train_leaf blight.JPG,1,2,1
737maize_train_streak virus.JPG,1,1,1
1066maize_valid_leaf spot.JPG,1,3,1
837maize_valid_streak virus.JPG,1,1,1
leaf spot1222_.jpg,1,3,1
leaf spot296_.jpg,1,3,1
540maize_train_streak virus.JPG,1,1,1
leaf spot1139_.jpg,1,3,1
streak virus273_.jpg,1,1,1
leaf blight204_.jpg,1,2,1
252maize_valid_streak virus.JPG,1,1,1
28maize_train_healthy.JPG,1,0,0
AUG_9874d4a1.jpg,1,0,0
leaf spot1209_.jpg,1,3,1
AUG_d01b34de.jpg,1,0,0
AUG_32a18198.jpg,1,0,0
leaf spot1228_.jpg,1,3,1
67maize_train_streak virus.JPG,1,1,1
318maize_train_leaf blight.JPG,1,2,1
leaf spot626_.jpg,1,3,1
leaf spot214_.jpg,1,3,1
699maize_valid_leaf blight.JPG,1,2,1
leaf spot849_.jpg,1,3,1
streak virus493_.jpg,1,1,1
AUG_884ad2e5.jpg,1,0,0
2311maize_train_leaf blight.JPG,1,2,1
764maize_train_streak virus.JPG,1,1,1
611maize_train_streak virus.JPG,1,1,1
AUG_134fe2c6.jpg,1,0,0
512maize_train_streak virus.JPG,1,1,1
leaf spot452_.jpg,1,3,1
AUG_23217f5b.jpg,1,0,0
leaf spot1147_.jpg,1,3,1
healthy50_.jpg,1,0,0
4maize_train_leaf blight.JPG,1,2,1
954maize_train_leaf blight.JPG,1,2,1
streak virus788_.jpg,1,1,1
leaf blight209_.jpg,1,2,1
leaf spot1254_.jpg,1,3,1
leaf blight146_.jpg,1,2,1
284maize_valid_streak virus.JPG,1,1,1
200maize_train_streak virus.JPG,1,1,1
leaf spot582_.jpg,1,3,1
leaf blight322_.jpg,1,2,1
streak virus448_.jpg,1,1,1
leaf spot605_.jpg,1,3,1
streak virus223_.jpg,1,1,1
684maize_valid_streak virus.JPG,1,1,1
streak virus350_.jpg,1,1,1
177maize_train_streak virus.JPG,1,1,1
AUG_8d8ff130.jpg,1,0,0
AUG_ab84131a.jpg,1,0,0
216maize_valid_leaf blight.JPG,1,2,1
leaf blight431_.jpg,1,2,1
926maize_train_leaf blight.JPG,1,2,1
32maize_train_healthy.JPG,1,0,0
157maize_train_healthy.JPG,1,0,0
450maize_valid_leaf spot.JPG,1,3,1
leaf blight517_.jpg,1,2,1
368maize_valid_streak virus.JPG,1,1,1
streak virus561_.jpg,1,1,1
streak virus954_.jpg,1,1,1
AUG_331a5d62.jpg,1,0,0
streak virus830_.jpg,1,1,1
leaf spot868_.jpg,1,3,1
AUG_0fc763f9.jpg,1,0,0
342maize_valid_leaf spot.JPG,1,3,1
149maize_train_healthy.JPG,1,0,0
leaf blight528_.jpg,1,2,1
leaf blight632_.jpg,1,2,1
leaf blight500_.jpg,1,2,1
leaf spot19_.jpg,1,3,1
leaf spot1068_.jpg,1,3,1
701maize_train_streak virus.JPG,1,1,1
226maize_valid_leaf spot.JPG,1,3,1
leaf blight903_.jpg,1,2,1
leaf spot160_.jpg,1,3,1
leaf spot364_.jpg,1,3,1
streak virus81_.jpg,1,1,1
AUG_eb47e978.jpg,1,0,0
leaf spot1131_.jpg,1,3,1
leaf spot1252_.jpg,1,3,1
streak virus503_.jpg,1,1,1
leaf blight551_.jpg,1,2,1
leaf spot134_.jpg,1,3,1
leaf blight852_.jpg,1,2,1
leaf spot804_.jpg,1,3,1
774maize_train_streak virus.JPG,1,1,1
703maize_valid_leaf blight.JPG,1,2,1
leaf blight149_.jpg,1,2,1
1027maize_valid_leaf spot.JPG,1,3,1
leaf blight853_.jpg,1,2,1
streak virus931_.jpg,1,1,1
leaf spot169_.jpg,1,3,1
streak virus725_.jpg,1,1,1
leaf spot931_.jpg,1,3,1
51maize_valid_leaf spot.JPG,1,3,1
leaf blight954_.jpg,1,2,1
streak virus57_.jpg,1,1,1
583maize_valid_streak virus.JPG,1,1,1
AUG_cd30a9d8.jpg,1,0,0
549maize_train_streak virus.JPG,1,1,1
303maize_valid_leaf blight.JPG,1,2,1
522maize_train_streak virus.JPG,1,1,1
leaf blight539_.jpg,1,2,1
leaf spot477_.jpg,1,3,1
787maize_train_streak virus.JPG,1,1,1
1153maize_valid_leaf spot.JPG,1,3,1
streak virus396_.jpg,1,1,1
leaf spot889_.jpg,1,3,1
leaf blight930_.jpg,1,2,1
944maize_train_leaf blight.JPG,1,2,1
AUG_d78f683e.jpg,1,0,0
streak virus105_.jpg,1,1,1
leaf spot1006_.jpg,1,3,1
streak virus522_.jpg,1,1,1
leaf spot267_.jpg,1,3,1
healthy66_.jpg,1,0,0
leaf spot523_.jpg,1,3,1
AUG_bc2f2ccb.jpg,1,0,0
leaf spot308_.jpg,1,3,1
leaf spot1192_.jpg,1,3,1
190maize_train_healthy.JPG,1,0,0
AUG_b2bdde2f.jpg,1,0,0
leaf blight816_.jpg,1,2,1
leaf spot653_.jpg,1,3,1
153maize_train_healthy.JPG,1,0,0
51maize_train_healthy.JPG,1,0,0
healthy6_.jpg,1,0,0
AUG_2fa61135.jpg,1,0,0
438maize_valid_leaf blight.JPG,1,2,1
streak virus103_.jpg,1,1,1
leaf spot1150_.jpg,1,3,1
leaf blight142_.jpg,1,2,1
streak virus365_.jpg,1,1,1
leaf blight569_.jpg,1,2,1
708maize_valid_streak virus.JPG,1,1,1
714maize_train_streak virus.JPG,1,1,1
AUG_50c9b294.jpg,1,0,0
46maize_train_healthy.JPG,1,0,0
132maize_train_healthy.JPG,1,0,0
968maize_valid_streak virus.JPG,1,1,1
698maize_valid_leaf blight.JPG,1,2,1
leaf blight901_.jpg,1,2,1
786maize_valid_streak virus.JPG,1,1,1
leaf blight716_.jpg,1,2,1
leaf spot164_.jpg,1,3,1
66maize_train_leaf blight.JPG,1,2,1
57maize_valid_streak virus.JPG,1,1,1
leaf blight699_.jpg,1,2,1
AUG_f63a43e4.jpg,1,0,0
AUG_fbb4de9a.jpg,1,0,0
1172maize_valid_leaf spot.JPG,1,3,1
146maize_valid_leaf blight.JPG,1,2,1
leaf spot262_.jpg,1,3,1
leaf blight769_.jpg,1,2,1
AUG_27e6d19a.jpg,1,0,0
streak virus652_.jpg,1,1,1
159maize_train_healthy.JPG,1,0,0
leaf blight846_.jpg,1,2,1
leaf blight261_.jpg,1,2,1
AUG_fbf70562.jpg,1,0,0
437maize_valid_leaf spot.JPG,1,3,1
leaf spot204_.jpg,1,3,1
214maize_train_streak virus.JPG,1,1,1
AUG_5a909e05.jpg,1,0,0
62maize_train_healthy.JPG,1,0,0
leaf blight284_.jpg,1,2,1
AUG_8a5d1024.jpg,1,0,0
459maize_valid_leaf blight.JPG,1,2,1
leaf blight631_.jpg,1,2,1
2285maize_train_leaf blight.JPG,1,2,1
streak virus392_.jpg,1,1,1
AUG_30be07a2.jpg,1,0,0
leaf spot58_.jpg,1,3,1
1898maize_train_leaf spot.JPG,1,3,1
346maize_valid_streak virus.JPG,1,1,1
119maize_train_healthy.JPG,1,0,0
streak virus594_.jpg,1,1,1
streak virus659_.jpg,1,1,1
235maize_valid_leaf spot.JPG,1,3,1
streak virus718_.jpg,1,1,1
leaf spot1035_.jpg,1,3,1
leaf blight205_.jpg,1,2,1
leaf blight369_.jpg,1,2,1
leaf spot867_.jpg,1,3,1
leaf blight245_.jpg,1,2,1
streak virus689_.jpg,1,1,1
579maize_train_streak virus.JPG,1,1,1
AUG_4aa10717.jpg,1,0,0
leaf spot140_.jpg,1,3,1
streak virus135_.jpg,1,1,1
575maize_train_streak virus.JPG,1,1,1
leaf spot47_.jpg,1,3,1
725maize_train_streak virus.JPG,1,1,1
streak virus876_.jpg,1,1,1
759maize_train_streak virus.JPG,1,1,1
862maize_valid_leaf blight.JPG,1,2,1
leaf spot737_.jpg,1,3,1
714maize_valid_streak virus.JPG,1,1,1
366maize_valid_streak virus.JPG,1,1,1
698maize_valid_streak virus.JPG,1,1,1
588maize_train_streak virus.JPG,1,1,1
leaf spot155_.jpg,1,3,1
20maize_train_leaf blight.JPG,1,2,1
58maize_train_healthy.JPG,1,0,0
streak virus683_.jpg,1,1,1
1147maize_valid_leaf spot.JPG,1,3,1
streak virus569_.jpg,1,1,1
leaf spot433_.jpg,1,3,1
999maize_valid_streak virus.JPG,1,1,1
264maize_valid_leaf spot.JPG,1,3,1
leaf spot376_.jpg,1,3,1
streak virus820_.jpg,1,1,1
leaf spot1039_.jpg,1,3,1
leaf blight354_.jpg,1,2,1
AUG_21e39376.jpg,1,0,0
201maize_train_streak virus.JPG,1,1,1
leaf spot781_.jpg,1,3,1
833maize_valid_leaf blight.JPG,1,2,1
